UniProt_ID,ChEMBL_ID,PDB_ID,Gene_Name,Synonyms,Other_Accessions,Organism,Method,Resolution,Chains
P08581,CHEMBL3717,2UZX,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,3F66,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,3ZCL,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,4EEV,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,4K3J,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,4O3T,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,4R1V,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,5LSP,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,6I04,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,6WVZ,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,7B43,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,7Y4T,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P08581,CHEMBL3717,8AN8,MET,,"A1L467, B5A932, E7EQ94, O60366, Q12875, Q9UDX7, Q9UPL8",9606,,,
P42345,CHEMBL2842,1AUE,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,2.33 A,A/B=2015-2114
P42345,CHEMBL2842,1FAP,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,2.70 A,B=2018-2112
P42345,CHEMBL2842,1NSG,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,2.20 A,B=2019-2112
P42345,CHEMBL2842,2FAP,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,2.20 A,B=2019-2112
P42345,CHEMBL2842,2GAQ,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,NMR,,A=2015-2114
P42345,CHEMBL2842,2NPU,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,NMR,,A=2015-2114
P42345,CHEMBL2842,2RSE,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,NMR,,B=2019-2112
P42345,CHEMBL2842,3FAP,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,1.85 A,B=2019-2112
P42345,CHEMBL2842,3JBZ,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,28.00 A,A=1385-2549
P42345,CHEMBL2842,4DRH,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,2.30 A,B/E=2025-2114
P42345,CHEMBL2842,4DRI,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,1.45 A,B=2025-2114
P42345,CHEMBL2842,4DRJ,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,1.80 A,B=2025-2114
P42345,CHEMBL2842,4FAP,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,2.80 A,B=2019-2112
P42345,CHEMBL2842,4JSN,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.20 A,A/B=1376-2549
P42345,CHEMBL2842,4JSP,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.30 A,A/B=1376-2549
P42345,CHEMBL2842,4JSV,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.50 A,A/B=1376-2549
P42345,CHEMBL2842,4JSX,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.50 A,A/B=1376-2549
P42345,CHEMBL2842,4JT5,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.45 A,A/B=1376-2549
P42345,CHEMBL2842,4JT6,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.60 A,A/B=1376-2549
P42345,CHEMBL2842,5FLC,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,5.90 A,B/F=1382-2549
P42345,CHEMBL2842,5GPG,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,1.67 A,B=2021-2112
P42345,CHEMBL2842,5H64,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,4.40 A,A/a=1-2549
P42345,CHEMBL2842,5WBH,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,1.75 A,A/B/C/D/E=2018-2114
P42345,CHEMBL2842,5WBU,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.42 A,A/B=1376-2549
P42345,CHEMBL2842,5WBY,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.10 A,A/B=1376-2549
P42345,CHEMBL2842,5ZCS,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,4.90 A,A/B=1-2549
P42345,CHEMBL2842,6BCU,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.43 A,A/B=1-2549
P42345,CHEMBL2842,6BCX,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.00 A,A/B=1-2549
P42345,CHEMBL2842,6M4U,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,2.20 A,B/F=2021-2113
P42345,CHEMBL2842,6M4W,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.11 A,G/H/I=2021-2113
P42345,CHEMBL2842,6SB0,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,5.50 A,A/B=60-2549
P42345,CHEMBL2842,6SB2,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,6.20 A,A/B=54-2549
P42345,CHEMBL2842,6ZWM,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.20 A,A/B=1-2549
P42345,CHEMBL2842,6ZWO,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.00 A,B=1-2549
P42345,CHEMBL2842,7EPD,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.90 A,B=2019-2114
P42345,CHEMBL2842,7OWG,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,4.70 A,B=1-2549
P42345,CHEMBL2842,7PE7,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.41 A,A/B=1-2549
P42345,CHEMBL2842,7PE8,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.20 A,A=1-2549
P42345,CHEMBL2842,7PE9,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.70 A,A=1-2549
P42345,CHEMBL2842,7PEA,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,4.07 A,A/B=1-2549
P42345,CHEMBL2842,7PEB,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.67 A,A=1-2549
P42345,CHEMBL2842,7PEC,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,4.24 A,A=1-2549
P42345,CHEMBL2842,7TZO,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.28 A,A/B=1-2549
P42345,CHEMBL2842,7UXC,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.20 A,A=1-2549
P42345,CHEMBL2842,7UXH,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,3.20 A,A/C=1-2549
P42345,CHEMBL2842,8ER6,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,2.81 A,B/D/F=2019-2112
P42345,CHEMBL2842,8ER7,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,3.07 A,B/D/F=2019-2112
P42345,CHEMBL2842,8ERA,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,EM,2.86 A,A=1-2549
P42345,CHEMBL2842,8PPZ,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,X-ray,1.85 A,B=2025-2114
P42345,CHEMBL2842,5FLC,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,5H64,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,5WBH,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,5WBU,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,5WBY,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,6BCU,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,6BCX,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,6SB0,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,6SB2,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7OWG,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7PE7,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7PE8,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7PE9,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7PEA,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7PEB,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7PEC,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7UXC,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7UXH,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,2NPU,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,4DRI,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,4JSP,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,4JT5,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,5WBY,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,6ZWM,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,6ZWO,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7PE7,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7PE8,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,7UXC,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
P42345,CHEMBL2842,8ERA,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1","Q4LE76, Q5TER1, Q6LE87, Q96QG3, Q9Y4I3",9606,,,
Q9BVC4,CHEMBL4296661,4JSN,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,X-ray,3.20 A,C/D=1-326
Q9BVC4,CHEMBL4296661,4JSP,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,X-ray,3.30 A,C/D=1-326
Q9BVC4,CHEMBL4296661,4JSV,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,X-ray,3.50 A,C/D=1-326
Q9BVC4,CHEMBL4296661,4JSX,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,X-ray,3.50 A,C/D=1-326
Q9BVC4,CHEMBL4296661,4JT5,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,X-ray,3.45 A,C/D=1-323
Q9BVC4,CHEMBL4296661,4JT6,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,X-ray,3.60 A,C/D=1-326
Q9BVC4,CHEMBL4296661,5FLC,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,5.90 A,D/H=1-326
Q9BVC4,CHEMBL4296661,5H64,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,4.40 A,C/c=1-326
Q9BVC4,CHEMBL4296661,5WBU,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,X-ray,3.42 A,C/D=1-326
Q9BVC4,CHEMBL4296661,5WBY,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,X-ray,3.10 A,C/D=1-326
Q9BVC4,CHEMBL4296661,5ZCS,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,4.90 A,C/D=1-326
Q9BVC4,CHEMBL4296661,6BCU,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.43 A,D/E=1-326
Q9BVC4,CHEMBL4296661,6BCX,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.00 A,D/E=1-326
Q9BVC4,CHEMBL4296661,6SB0,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,5.50 A,E/H=1-326
Q9BVC4,CHEMBL4296661,6SB2,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,6.20 A,E/H=1-326
Q9BVC4,CHEMBL4296661,6ZWM,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.20 A,C/D=1-326
Q9BVC4,CHEMBL4296661,6ZWO,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.00 A,D=1-326
Q9BVC4,CHEMBL4296661,7OWG,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,4.70 A,E=1-326
Q9BVC4,CHEMBL4296661,7PE7,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.41 A,C/D=1-326
Q9BVC4,CHEMBL4296661,7PE8,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.20 A,C=1-326
Q9BVC4,CHEMBL4296661,7PE9,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.70 A,C=1-326
Q9BVC4,CHEMBL4296661,7PEA,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,4.07 A,C/D=1-326
Q9BVC4,CHEMBL4296661,7PEB,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.67 A,C=1-326
Q9BVC4,CHEMBL4296661,7PEC,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,4.24 A,C=1-326
Q9BVC4,CHEMBL4296661,7TZO,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.28 A,C/D=1-326
Q9BVC4,CHEMBL4296661,7UXC,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.20 A,B=1-326
Q9BVC4,CHEMBL4296661,7UXH,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,3.20 A,B/D=1-326
Q9BVC4,CHEMBL4296661,8ERA,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,EM,2.86 A,C=1-326
Q9BVC4,CHEMBL4296661,5FLC,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,5H64,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,5WBU,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,5WBY,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,6BCU,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,6BCX,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,6SB0,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,6SB2,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,7OWG,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,7PE7,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,7PE8,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,7PE9,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,7PEA,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,7PEB,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,7PEC,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
Q9BVC4,CHEMBL4296661,7UXC,MLST8,"GBL, LST8","B3KMM4, B4DY00, D3DU88, Q5M800, Q86Y18, Q8WUI5, Q9HA66, Q9UJV6",9606,,,
