UniProt_ID,ChEMBL_ID,PDB_ID,Gene_Name,Synonyms,Other_Accessions,Organism,Method,Resolution,Chains
P34913,CHEMBL2409,5ALU,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,1.87 A,A=1-548
P34913,CHEMBL2409,5ALV,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,1.80 A,A=1-548
P34913,CHEMBL2409,5ALW,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.20 A,A=1-548
P34913,CHEMBL2409,5ALX,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.23 A,A=1-548
P34913,CHEMBL2409,5ALY,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,1.90 A,A=1-548
P34913,CHEMBL2409,5ALZ,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.30 A,A=1-548
P34913,CHEMBL2409,5AM0,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,1.88 A,A=1-548
P34913,CHEMBL2409,5AM1,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.15 A,A=1-548
P34913,CHEMBL2409,5AM2,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,1.70 A,A=1-548
P34913,CHEMBL2409,5AM3,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.20 A,A=1-548
P34913,CHEMBL2409,5AM4,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,1.87 A,A=1-548
P34913,CHEMBL2409,5AM5,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.26 A,A=1-548
P34913,CHEMBL2409,5FP0,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.35 A,A=1-548
P34913,CHEMBL2409,5MWA,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,1.55 A,A=2-224
P34913,CHEMBL2409,6AUM,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.95 A,A=1-555
P34913,CHEMBL2409,6I5E,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.60 A,A/B=230-555
P34913,CHEMBL2409,6I5G,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.00 A,A/B=230-555
P34913,CHEMBL2409,7EBA,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,X-ray,2.30 A,A/B=230-555
P34913,CHEMBL2409,4JNC,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P34913,CHEMBL2409,4X6X,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P34913,CHEMBL2409,5AIA,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P34913,CHEMBL2409,5ALG,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P34913,CHEMBL2409,5ALI,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P34913,CHEMBL2409,5ALQ,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P34913,CHEMBL2409,5ALV,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P34913,CHEMBL2409,5AM2,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P34913,CHEMBL2409,5MWA,EPHX2,,"B2Z3B1, B3KTU8, B3KUA0, G3V134, J3KPH7, Q16764, Q9HBJ1, Q9HBJ2",9606,,,
P0C1S8,CHEMBL5095,5VDK,WEE2,WEE1B,,9606,X-ray,2.70 A,A=202-492
P0C1S8,CHEMBL5095,5VDK,WEE2,WEE1B,,9606,,,
Q99640,CHEMBL3984,3P1A,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,1.70 A,A=75-362
Q99640,CHEMBL3984,5VCV,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,1.92 A,A=75-362
Q99640,CHEMBL3984,5VCW,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,2.25 A,A/B=75-362
Q99640,CHEMBL3984,5VCX,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,2.70 A,A=75-362
Q99640,CHEMBL3984,5VCY,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,1.56 A,A=75-362
Q99640,CHEMBL3984,5VCZ,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,1.50 A,A=75-362
Q99640,CHEMBL3984,5VD0,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,2.13 A,A=75-362
Q99640,CHEMBL3984,5VD1,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,1.70 A,A=75-362
Q99640,CHEMBL3984,5VD3,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,1.80 A,A=75-362
Q99640,CHEMBL3984,8D6C,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,2.20 A,A/B=75-362
Q99640,CHEMBL3984,8D6D,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,2.35 A,A/B=75-362
Q99640,CHEMBL3984,8D6E,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,2.15 A,A/B=75-362
Q99640,CHEMBL3984,8D6F,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,X-ray,2.49 A,A/B=75-362
Q99640,CHEMBL3984,5VCZ,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,,,
Q99640,CHEMBL3984,5VD0,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,,,
Q99640,CHEMBL3984,5VD1,PKMYT1,MYT1,"B3KUN8, B4DXD4, D3DUA4, F8W164, I3L1V2, O14731, Q7LE24, Q8TCM9",9606,,,
P07332,CHEMBL5455,1WQU,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,NMR,,A=450-550
P07332,CHEMBL5455,2DCR,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,NMR,,A=450-550
P07332,CHEMBL5455,3BKB,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,X-ray,1.78 A,A=448-822
P07332,CHEMBL5455,3CBL,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,X-ray,1.75 A,A=448-822
P07332,CHEMBL5455,3CD3,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,X-ray,1.98 A,A=448-822
P07332,CHEMBL5455,4DYL,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,X-ray,2.18 A,A=1-405
P07332,CHEMBL5455,4E93,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,X-ray,1.84 A,A=448-822
P07332,CHEMBL5455,6JMF,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,X-ray,2.00 A,A=449-822
P07332,CHEMBL5455,7T1K,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,X-ray,1.25 A,A=453-551
P07332,CHEMBL5455,7T1L,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,X-ray,1.35 A,A/B=453-550
P07332,CHEMBL5455,1WQU,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,,,
P07332,CHEMBL5455,3CBL,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,,,
P07332,CHEMBL5455,4DYL,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,,,
P07332,CHEMBL5455,4E93,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,,,
P07332,CHEMBL5455,7T1K,FES,FPS,"B2R6E6, B4DUD0, E9PC94, E9PC95, Q2VXS7, Q2VXS8, Q2VXT0, Q6GTU5",9606,,,
Q07912,CHEMBL4599,1CF4,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,NMR,,B=448-489
Q07912,CHEMBL4599,1U46,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.00 A,A/B=109-395
Q07912,CHEMBL4599,1U4D,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.10 A,A/B=109-395
Q07912,CHEMBL4599,1U54,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.80 A,A/B=109-395
Q07912,CHEMBL4599,3EQP,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.30 A,A/B=117-392
Q07912,CHEMBL4599,3EQR,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.00 A,A/B=117-392
Q07912,CHEMBL4599,4EWH,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.50 A,A/B=117-391
Q07912,CHEMBL4599,4HZR,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,1.31 A,A/B=115-389
Q07912,CHEMBL4599,4HZS,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,3.23 A,A/B/C/D=115-453
Q07912,CHEMBL4599,4ID7,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,3.00 A,A=117-389
Q07912,CHEMBL4599,5ZXB,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.20 A,A/B=117-391
Q07912,CHEMBL4599,6VQM,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.87 A,A/B=109-395
Q07912,CHEMBL4599,7KP6,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,1.79 A,A/B=110-391
Q07912,CHEMBL4599,8FE9,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,3.20 A,A=110-391
Q07912,CHEMBL4599,8FZ3,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,2.78 A,A/B/C/D=958-1038
Q07912,CHEMBL4599,8THA,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,X-ray,1.68 A,A=954-1038
Q07912,CHEMBL4599,1CF4,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,,,
Q07912,CHEMBL4599,1U46,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,,,
Q07912,CHEMBL4599,3EQP,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,,,
Q07912,CHEMBL4599,3EQR,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,,,
Q07912,CHEMBL4599,4HZR,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,,,
Q07912,CHEMBL4599,4HZS,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,,,
Q07912,CHEMBL4599,8FE9,TNK2,ACK1,"Q6ZMQ0, Q8N6U7, Q96H59",9606,,,
Q04771,CHEMBL5903,3H9R,ACVR1,ACVRLK2,,9606,X-ray,2.35 A,A=172-499
Q04771,CHEMBL5903,3MTF,ACVR1,ACVRLK2,,9606,X-ray,2.15 A,A/B=201-499
Q04771,CHEMBL5903,3OOM,ACVR1,ACVRLK2,,9606,X-ray,2.00 A,A=201-499
Q04771,CHEMBL5903,3Q4U,ACVR1,ACVRLK2,,9606,X-ray,1.82 A,A/B/C/D=201-499
Q04771,CHEMBL5903,4BGG,ACVR1,ACVRLK2,,9606,X-ray,2.56 A,A/B/C/D=201-499
Q04771,CHEMBL5903,4C02,ACVR1,ACVRLK2,,9606,X-ray,2.17 A,A=172-499
Q04771,CHEMBL5903,4DYM,ACVR1,ACVRLK2,,9606,X-ray,2.42 A,A=201-499
Q04771,CHEMBL5903,5OXG,ACVR1,ACVRLK2,,9606,X-ray,2.13 A,A/B/C/D=201-499
Q04771,CHEMBL5903,5OY6,ACVR1,ACVRLK2,,9606,X-ray,2.56 A,A/B/C/D=201-499
Q04771,CHEMBL5903,5S75,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S76,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S77,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S78,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S79,ACVR1,ACVRLK2,,9606,X-ray,1.50 A,A/B=201-499
Q04771,CHEMBL5903,5S7A,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S7B,ACVR1,ACVRLK2,,9606,X-ray,1.32 A,A/B=201-499
Q04771,CHEMBL5903,5S7C,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S7D,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S7E,ACVR1,ACVRLK2,,9606,X-ray,1.32 A,A/B=201-499
Q04771,CHEMBL5903,5S7F,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S7G,ACVR1,ACVRLK2,,9606,X-ray,1.78 A,A/B=201-499
Q04771,CHEMBL5903,5S7H,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S7I,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S7J,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S7K,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S7L,ACVR1,ACVRLK2,,9606,X-ray,1.36 A,A/B=201-499
Q04771,CHEMBL5903,5S7M,ACVR1,ACVRLK2,,9606,X-ray,1.32 A,A/B=201-499
Q04771,CHEMBL5903,5S7N,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S7O,ACVR1,ACVRLK2,,9606,X-ray,1.43 A,A/B=201-499
Q04771,CHEMBL5903,5S7P,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S7Q,ACVR1,ACVRLK2,,9606,X-ray,1.53 A,A/B=201-499
Q04771,CHEMBL5903,5S7R,ACVR1,ACVRLK2,,9606,X-ray,1.46 A,A/B=201-499
Q04771,CHEMBL5903,5S7S,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S7T,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S7U,ACVR1,ACVRLK2,,9606,X-ray,1.59 A,A/B=201-499
Q04771,CHEMBL5903,5S7V,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S7W,ACVR1,ACVRLK2,,9606,X-ray,1.33 A,A/B=201-499
Q04771,CHEMBL5903,5S7X,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S7Y,ACVR1,ACVRLK2,,9606,X-ray,1.37 A,A/B=201-499
Q04771,CHEMBL5903,5S7Z,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S80,ACVR1,ACVRLK2,,9606,X-ray,1.67 A,A/B=201-499
Q04771,CHEMBL5903,5S81,ACVR1,ACVRLK2,,9606,X-ray,1.43 A,A/B=201-499
Q04771,CHEMBL5903,5S82,ACVR1,ACVRLK2,,9606,X-ray,1.71 A,A/B=201-499
Q04771,CHEMBL5903,5S83,ACVR1,ACVRLK2,,9606,X-ray,1.33 A,A/B=201-499
Q04771,CHEMBL5903,5S84,ACVR1,ACVRLK2,,9606,X-ray,1.35 A,A/B=201-499
Q04771,CHEMBL5903,5S85,ACVR1,ACVRLK2,,9606,X-ray,1.33 A,A/B=201-499
Q04771,CHEMBL5903,5S86,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S87,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S88,ACVR1,ACVRLK2,,9606,X-ray,1.31 A,A/B=201-499
Q04771,CHEMBL5903,5S89,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S8A,ACVR1,ACVRLK2,,9606,X-ray,1.30 A,A/B=201-499
Q04771,CHEMBL5903,5S8B,ACVR1,ACVRLK2,,9606,X-ray,1.64 A,A/B=201-499
Q04771,CHEMBL5903,5S9K,ACVR1,ACVRLK2,,9606,X-ray,1.35 A,A/B=201-499
Q04771,CHEMBL5903,6ACR,ACVR1,ACVRLK2,,9606,X-ray,2.01 A,A/B=201-499
Q04771,CHEMBL5903,6EIX,ACVR1,ACVRLK2,,9606,X-ray,2.30 A,A=172-509
Q04771,CHEMBL5903,6GI6,ACVR1,ACVRLK2,,9606,X-ray,1.98 A,A=201-499
Q04771,CHEMBL5903,6GIN,ACVR1,ACVRLK2,,9606,X-ray,2.20 A,A/B=201-499
Q04771,CHEMBL5903,6GIP,ACVR1,ACVRLK2,,9606,X-ray,2.17 A,A=201-499
Q04771,CHEMBL5903,6I1S,ACVR1,ACVRLK2,,9606,X-ray,1.52 A,A=172-499
Q04771,CHEMBL5903,6JUX,ACVR1,ACVRLK2,,9606,X-ray,1.75 A,A=201-499
Q04771,CHEMBL5903,6SRH,ACVR1,ACVRLK2,,9606,X-ray,1.25 A,A/B=201-499
Q04771,CHEMBL5903,6SZM,ACVR1,ACVRLK2,,9606,X-ray,1.42 A,A/B=201-499
Q04771,CHEMBL5903,6T6D,ACVR1,ACVRLK2,,9606,X-ray,2.56 A,A/B/C/D=201-499
Q04771,CHEMBL5903,6T8N,ACVR1,ACVRLK2,,9606,X-ray,1.77 A,A/B=201-499
Q04771,CHEMBL5903,6TN8,ACVR1,ACVRLK2,,9606,X-ray,1.63 A,A=201-499
Q04771,CHEMBL5903,6UNQ,ACVR1,ACVRLK2,,9606,X-ray,2.40 A,A=201-499
Q04771,CHEMBL5903,6UNR,ACVR1,ACVRLK2,,9606,X-ray,2.20 A,A=201-499
Q04771,CHEMBL5903,6UNS,ACVR1,ACVRLK2,,9606,X-ray,2.30 A,A/B=201-499
Q04771,CHEMBL5903,6Z36,ACVR1,ACVRLK2,,9606,X-ray,1.37 A,A/B=201-499
Q04771,CHEMBL5903,6ZGC,ACVR1,ACVRLK2,,9606,X-ray,2.67 A,A/B/C/D=201-499
Q04771,CHEMBL5903,7A21,ACVR1,ACVRLK2,,9606,X-ray,2.14 A,A/B=201-499
Q04771,CHEMBL5903,7C3G,ACVR1,ACVRLK2,,9606,X-ray,1.80 A,A/B=201-499
Q04771,CHEMBL5903,7NNS,ACVR1,ACVRLK2,,9606,X-ray,2.14 A,B=201-499
Q04771,CHEMBL5903,7YRU,ACVR1,ACVRLK2,,9606,X-ray,2.60 A,A=21-123
Q04771,CHEMBL5903,8C7W,ACVR1,ACVRLK2,,9606,X-ray,2.26 A,A=201-499
Q04771,CHEMBL5903,8C7Z,ACVR1,ACVRLK2,,9606,X-ray,2.23 A,A=201-499
Q04771,CHEMBL5903,3H9R,ACVR1,ACVRLK2,,9606,,,
Q04771,CHEMBL5903,3MTF,ACVR1,ACVRLK2,,9606,,,
Q04771,CHEMBL5903,6I1S,ACVR1,ACVRLK2,,9606,,,
Q04771,CHEMBL5903,6SRH,ACVR1,ACVRLK2,,9606,,,
Q04771,CHEMBL5903,7YRU,ACVR1,ACVRLK2,,9606,,,
Q12866,CHEMBL5331,2DBJ,MERTK,MER,Q9HBB4,9606,NMR,,A=373-483
Q12866,CHEMBL5331,2P0C,MERTK,MER,Q9HBB4,9606,X-ray,2.40 A,A/B=570-864
Q12866,CHEMBL5331,3BPR,MERTK,MER,Q9HBB4,9606,X-ray,2.80 A,A/B/C/D=570-864
Q12866,CHEMBL5331,3BRB,MERTK,MER,Q9HBB4,9606,X-ray,1.90 A,A/B=570-864
Q12866,CHEMBL5331,3TCP,MERTK,MER,Q9HBB4,9606,X-ray,2.69 A,A/B=570-864
Q12866,CHEMBL5331,4M3Q,MERTK,MER,Q9HBB4,9606,X-ray,2.72 A,A/B=570-864
Q12866,CHEMBL5331,4MH7,MERTK,MER,Q9HBB4,9606,X-ray,2.51 A,A/B=570-864
Q12866,CHEMBL5331,4MHA,MERTK,MER,Q9HBB4,9606,X-ray,2.59 A,A/B=570-864
Q12866,CHEMBL5331,5K0K,MERTK,MER,Q9HBB4,9606,X-ray,2.54 A,A/B=570-864
Q12866,CHEMBL5331,5K0X,MERTK,MER,Q9HBB4,9606,X-ray,2.23 A,A/B=570-864
Q12866,CHEMBL5331,5TC0,MERTK,MER,Q9HBB4,9606,X-ray,2.24 A,A/B=570-864
Q12866,CHEMBL5331,5TD2,MERTK,MER,Q9HBB4,9606,X-ray,2.68 A,A/B=577-861
Q12866,CHEMBL5331,5U6C,MERTK,MER,Q9HBB4,9606,X-ray,2.10 A,A/B=570-864
Q12866,CHEMBL5331,6MEP,MERTK,MER,Q9HBB4,9606,X-ray,2.89 A,A/B=570-864
Q12866,CHEMBL5331,7AAX,MERTK,MER,Q9HBB4,9606,X-ray,1.76 A,A=571-864
Q12866,CHEMBL5331,7AAY,MERTK,MER,Q9HBB4,9606,X-ray,1.87 A,A=571-864
Q12866,CHEMBL5331,7AAZ,MERTK,MER,Q9HBB4,9606,X-ray,1.85 A,A=570-864
Q12866,CHEMBL5331,7AB0,MERTK,MER,Q9HBB4,9606,X-ray,1.74 A,A=571-864
Q12866,CHEMBL5331,7AB1,MERTK,MER,Q9HBB4,9606,X-ray,1.93 A,A=571-864
Q12866,CHEMBL5331,7AB2,MERTK,MER,Q9HBB4,9606,X-ray,1.78 A,A=571-864
Q12866,CHEMBL5331,7AVX,MERTK,MER,Q9HBB4,9606,X-ray,2.44 A,A/B=570-864
Q12866,CHEMBL5331,7AVY,MERTK,MER,Q9HBB4,9606,X-ray,2.31 A,A=570-864
Q12866,CHEMBL5331,7AVZ,MERTK,MER,Q9HBB4,9606,X-ray,2.04 A,A=571-864
Q12866,CHEMBL5331,7AW0,MERTK,MER,Q9HBB4,9606,X-ray,1.89 A,A=571-864
Q12866,CHEMBL5331,7AW1,MERTK,MER,Q9HBB4,9606,X-ray,1.98 A,A=571-864
Q12866,CHEMBL5331,7AW2,MERTK,MER,Q9HBB4,9606,X-ray,2.10 A,A=571-864
Q12866,CHEMBL5331,7AW3,MERTK,MER,Q9HBB4,9606,X-ray,1.99 A,A=571-864
Q12866,CHEMBL5331,7AW4,MERTK,MER,Q9HBB4,9606,X-ray,1.98 A,A/B=570-864
Q12866,CHEMBL5331,7CQE,MERTK,MER,Q9HBB4,9606,X-ray,2.69 A,A/C=571-864
Q12866,CHEMBL5331,7DXL,MERTK,MER,Q9HBB4,9606,X-ray,3.15 A,A/B=570-864
Q12866,CHEMBL5331,7M5Z,MERTK,MER,Q9HBB4,9606,X-ray,3.06 A,A/B=570-864
Q12866,CHEMBL5331,7OAM,MERTK,MER,Q9HBB4,9606,X-ray,2.65 A,A/B=571-864
Q12866,CHEMBL5331,7OLS,MERTK,MER,Q9HBB4,9606,X-ray,1.89 A,A=571-864
Q12866,CHEMBL5331,7OLV,MERTK,MER,Q9HBB4,9606,X-ray,2.13 A,A=571-864
Q12866,CHEMBL5331,7OLX,MERTK,MER,Q9HBB4,9606,X-ray,1.98 A,A=571-864
